movieId,imdbId
5503,0265930
5505,0279113
5507,0295701
5508,0274309
5509,0303356
5511,0285869
5512,0290823
5513,0327036
5514,0292066
5517,0232083
5519,0065537
5520,0217119
5521,0093780
5524,0300532
5525,0246772
5527,0256276
5529,0261289
5531,0281322
5533,0283991
5534,0290662
5538,0088885
5539,0090799
5540,0082186
5541,0102059
5543,0078350
5544,0080025
5545,0051134
5547,0109368
5551,0037219
5552,0050894
5553,0094025
5555,0083336
5556,0295254
5558,0235553
5559,0270480
5562,0275688
5563,0269095
5564,0283026
5567,0084133
5568,0087507
5570,0117883
5572,0303714
5573,0265808
5575,0269329
5577,0280760
5580,0106315
5581,0099128
5582,0103924
5583,0032390
5584,0099512
5586,0064397
5587,0089274
5588,0077681
5595,0076704
5597,0103003
5599,0022458
5600,0080117
5601,0039111
5602,0048281
5604,0044876
5605,0171685
5606,0098354
5607,0292542
5608,0250258
5610,0280460
5611,0240510
5613,0283832
5614,0274497
5616,0272730
5617,0274812
5618,0245429
5619,0326306
5620,0256415
5621,0290095
5623,0285487
5627,0284494
5628,0281364
5629,0298388
5630,0289765
5631,0289668
5632,0280491
5633,0246677
5634,0164810
5637,0101898
5640,0197521
5641,0095649
5643,0095895
5645,0103069
5646,0098575
5647,0119068
5648,0129908
5650,0086373
5651,0058230
5652,0103977
5653,0060315
5654,0093113
5657,0099581
5658,0084049
5659,0042898
5660,0058557
5661,0070680
5662,0120536
5664,0297037
5665,0211465
5666,0292644
5667,0283084
5668,0283139
5670,0328962
5671,0118756
5673,0272338
5674,0269461
5675,0291502
5676,0186719
5677,0267248
5678,0227984
5679,0298130
5685,0296166
5686,0318034
5688,0212604
5689,0101453
5691,0107254
5692,0068931
5693,0076666
5695,0075334
5697,0081617
5698,0081635
5700,0081693
5701,0081695
5703,0081751
5704,0081764
5706,0081964
5709,0082005
5710,0082045
5712,0082085
5713,0082094
5715,0082118
5716,0082122
5718,0082138
5721,0082175
5722,0082183
5724,0082213
5725,0082222
5726,0082242
5727,0082245
5728,0082247
5731,0082334
5732,0082351
5733,0082353
5734,0085518
5736,0121261
5739,0223250
5741,0082370
5742,0082382
5743,0082402
5745,0082405
5746,0082431
5747,0082432
5748,0082436
5751,0082464
5754,0082497
5755,0082498
5759,0082639
5760,0082640
5763,0082671
5764,0082677
5765,0082679
5766,0082696
5767,0082755
5768,0082763
5770,0082776
5771,0082782
5773,0082801
5774,0082815
5775,0082816
5777,0082894
5780,0082926
5783,0303326
5784,0288477
5786,0259484
5787,0270707
5788,0286261
5790,0309600
5791,0120679
5792,0299117
5793,0295725
5794,0209933
5795,0047880
5796,0061452
5797,0087075
5799,0053804
5802,0058756
5803,0297181
5804,0304669
5805,0220331
5809,0280665
5810,0298203
5812,0297884
5813,0287986
5814,0201020
5815,0297162
5817,0273435
5823,0101844
5824,0280870
5825,0036112
5826,0042895
5827,0108633
5828,0118735
5829,0263734
5830,0055207
5831,0271200
5834,0077549
5835,0099673
5837,0213802
5838,0102368
5839,0099669
5842,0098520
5843,0103112
5844,0082951
5846,0082969
5851,0083006
5854,0083064
5855,0083067
5857,0083099
5860,0083113
5862,0083133
5863,0083163
5864,0083170
5866,0083189
5867,0083190
5869,0083232
5870,0253586
5872,0246460
5873,0283530
5874,0293815
5876,0258068
5878,0287467
5879,0271263
5880,0283160
5882,0133240
5884,0103959
5885,0207198
5886,0239060
5887,0101356
5889,0090368
5891,0077713
5892,0071671
5895,0089378
5896,0213121
5898,0084749
5901,0262396
5902,0268126
5903,0238380
5904,0273851
5907,0066065
5908,0218581
5909,0290329
5910,0083260
5911,0138902
5915,0083284
5916,0083326
5917,0083365
5918,0083542
5919,0083557
5922,0080393
5923,0083598
5925,0083629
5926,0083641
5928,0083678
5929,0083686
5930,0083693
5932,0083702
5933,0083717
5937,0083789
5938,0083806
5939,0182060
5940,0083869
5941,0303933
5943,0252076
5944,0253754
5945,0257360
5946,0243794
5948,0319470
5949,0220580
5950,0271020
5953,0245929
5956,0217505
5958,0282120
5959,0272207
5960,0099091
5964,0101606
5965,0075968
5966,0049414
5967,0050629
5970,0102492
5971,0096283
5972,0056417
5973,0120042
5975,0049934
5976,0105809
5977,0066563
5979,0050147
5980,0071222
5981,0055894
5982,0183056
5983,0045917
5985,0249371
5986,0068575
5989,0264464
5990,0255477
5991,0299658
5992,0274558
5993,0290210
5995,0253474
5996,0305973
6001,0085794
6002,0282698
6005,0330069
6006,0305711
6007,0245341
6009,0246498
6010,0250347
6011,0284655
6013,0257568
6021,0075675
6022,0103671
6023,0057869
6024,0118772
6028,0061610
6029,0057083
6030,0056023
6031,0052918
6032,0079477
6033,0102500
6037,0084737
6038,0100822
6039,0088414
6040,0282209
6041,0280653
6043,0284203
6044,0086978
6045,0115781
6046,0071334
6047,0039305
6049,0106833
6051,0070155
6053,0089444
6059,0292506
6060,0280720
6061,0304267
6062,0308514
6063,0303361
6065,0052911
6067,0160611
6072,0064323
6075,0083888
6079,0083947
6082,0085622
6083,0085640
6084,0084088
6086,0084112
6088,0084171
6092,0084234
6093,0084237
6096,0084293
6098,0084302
6100,0084329
6101,0084335
6103,0084351
6105,0084354
6106,0084359
6107,0084422
6109,0084445
6110,0084464
6111,0084469
6115,0084489
6118,0084549
6120,0084556
6123,0084628
6125,0084648
6126,0084654
6127,0084675
6129,0084691
6130,0084704
6132,0084719
6133,0084725
6134,0084728
6136,0084740
6137,0084750
6140,0084777
6143,0084814
6144,0084821
6145,0084854
6147,0084897
6149,0083941
6153,0084945
6154,0301181
6155,0251127
6157,0287978
6158,0283426
6159,0299458
6160,0303297
6163,0291579
6166,0106701
6167,0029605
6169,0085248
6170,0078872
6173,0104522
6174,0097670
6175,0095626
6176,0071866
6177,0091575
6178,0059573
6179,0093771
6180,0100442
6181,0043961
6183,0053172
6184,0074851
6185,0279331
6186,0279111
6187,0289992
6188,0302886
6191,0279977
6192,0315543
6193,0273982
6194,0240980
6195,0324080
6197,0278731
6199,0116169
6200,0089343
6201,0091374
6203,0102303
6204,0107563
6205,0095665
6206,0091920
6207,0266971
6208,0053337
6209,0105645
6210,0301429
6211,0301978
6213,0314353
6216,0161860
6217,0256359
6218,0286499
6219,0269347
6220,0310357
6221,0235412
6222,0236640
6223,0283003
6226,0073858
6227,0050659
6228,0035417
6231,0047873
6232,0060182
6235,0099776
6236,0050383
6239,0052948
6241,0086087
6244,0096028
6245,0065054
6246,0103036
6249,0285462
6250,0285531
6251,0323642
6252,0264150
6253,0283323
6254,0028597
6255,0060164
6256,0074287
6259,0036182
6260,0046247
6261,0105824
6262,0318025
6263,0264395
6264,0298814
6265,0325537
6267,0283897
6269,0334416
6275,0094020
6279,0281820
6280,0266465
6281,0183649
6283,0275277
6284,0337996
6286,0311519
6287,0305224
6288,0280477
6289,0297144
6290,0251736
6291,0300140
6293,0245573
6294,0245803
6296,0310281
6297,0311289
6298,0328099
6301,0067800
6304,0109327
6306,0327920
6307,0070212
6311,0250371
6312,0089838
6313,0100611
6314,0108442
6315,0092214
6316,0078504
6317,0055832
6318,0102411
6319,0102465
6320,0102849
6321,0100691
6322,0310910
6325,0360916
6327,0342275
6328,0332605
6330,0274711
6334,0290145
6335,0118926
6336,0317226
6337,0285861
6338,0317303
6339,0301414
6340,0308672
6342,0250067
6343,0314871
6344,0237993
6346,0090585
6347,0086946
6349,0086998
6352,0099969
6353,0081433
6354,0057917
6355,0050631
6356,0050468
6357,0049314
6367,0309530
6368,0281724
6369,0206762
6370,0283900
6374,0314786
6375,0304081
6376,0286516
6378,0317740
6379,0295700
6380,0342172
6383,0322259
6384,0263671
6385,0298228
6387,0101020
6388,0120001
6391,0069291
6392,0066049
6394,0066831
6395,0069895
6398,0067334
6403,0063663
6404,0044000
6405,0043067
6407,0061170
6408,0071143
6409,0044413
6410,0074281
6412,0031225
6414,0057093
6417,0104743
6419,0100200
6420,0050763
6421,0060884
6423,0105481
6424,0102603
6425,0120142
6426,0048055
6427,0066279
6428,0065134
6429,0043137
6430,0086643
6431,0047860
6432,0056956
6433,0019760
6434,0037954
6435,0043887
6436,0108330
6438,0057811
6439,0048966
6441,0064072
6443,0020691
6445,0038417
6448,0059183
6450,0050490
6451,0068718
6452,0051878
6458,0060177
6459,0043461
6460,0057427
6461,0054428
6462,0065150
6463,0150338
6466,0102456
6468,0105483
6470,0065547
6471,0089009
6472,0097261
6473,0091164
6476,0102900
6477,0036377
6478,0068853
6480,0062362
6482,0329028
6483,0339034
6484,0329717
6485,0337711
6486,0280490
6490,0298050
6492,0308671
6493,0318283
6494,0302889
6500,0070634
6501,0209368
6506,0286635
6508,0241223
6509,0071141
6510,0106447
6513,0031602
6514,0056415
6515,0029808
6518,0099587
6519,0076059
6521,0079510
6527,0045125
6532,0069449
6536,0165982
6541,0311429
6542,0308476
6543,0283387
6549,0319524
6550,0274166
6554,0280696
6555,0233418
6558,0101635
6574,0101831
6576,0071706
6579,0055256
6581,0066249
6582,0089901
6600,0107492
6602,0094793
6609,0058715
6618,0286112
6619,0263757
6621,0309326
6626,0106536
6631,0107504
6632,0086036
6642,0102915
6646,0062430
6647,0303313
6649,0054412
6662,0057413
6668,0235060
6672,0309061
6673,0101025
6680,0264802
6683,0116308
6699,0301684
6705,0320244
6712,0325761
6718,0089222
6724,0070510
6725,0078239
6729,0086992
6734,0104850
6735,0079826
6740,0101455
6748,0078908
6749,0029440
6766,0204933
6778,0100470
6780,0103882
6790,0267287
6793,0103786
6799,0101524
6802,0104006
6812,0100514
6815,0089346
6819,0102749
6824,0105291
6828,0088318
6829,0104376
6830,0045205
6836,0053593
6839,0311941
6840,0067217
6849,0066344
6860,0102460
6864,0380275
6867,0340377
6869,0340468
6870,0327056
6871,0326900
6872,0317676
6876,0322289
6907,0110044
6913,0071519
6915,0099250
6919,0067204
6926,0049777
6932,0323944
6947,0311113
6948,0343121
6950,0338188
6952,0348836
6956,0333764
6962,0334029
6964,0088987
6966,0099365
6974,0099615
6984,0027075
6989,0085615
6994,0102004
7000,0102070
7001,0077745
7006,0104627
7012,0100201
7017,0105104
7027,0090022
7030,0105211
7045,0100944
7046,0094332
7062,0055798
7065,0004972
7069,0067372
7073,0058586
7082,0056575
7087,0087892
7096,0307385
7100,0104027
7110,0140384
7119,0099316
7120,0326820
7121,0041090
7127,0102818
7128,0028358
7133,0085935
7139,0298845
7150,0338466
7153,0167260
7157,0317640
7158,0315983
7159,0304857
7162,0159365
7166,0318850
7169,0360139
7170,0332712
7173,0343135
7177,0368913
7178,0071577
7180,0053133
7199,0323633
7205,0073906
7206,0050706
7209,0046487
7210,0038762
7222,0028346
7223,0042369
7232,0084058
7236,0072730
7244,0054673
7245,0054393
7252,0056580
7257,0315824
7260,0345551
7261,0337579
7268,0100065
7270,0111218
7272,0069332
7277,0106185
7280,0068284
7286,0105411
7295,0233230
7296,0293146
7298,0304391
7304,0074121
7305,0090738
7312,0060420
7319,0331953
7325,0335438
7327,0060827
7328,0064793
7329,0056671
7333,0035753
7336,0064118
7344,0056704
7348,0360009
7352,0329767
7360,0363547
7361,0338013
7363,0355683
7364,0332658
7366,0300051
7371,0276919
7377,0301976
7381,0327247
7383,0323939
7391,0074923
7411,0093582
7413,0342508
7420,0058725
7437,0345074
7438,0378194
7443,0308488
7444,0337563
7446,0398872
7450,0323033
7474,0065488
7482,0070034
7487,0099762
7492,0077914
7505,0108906
7523,0099409
7572,0243664
7581,0041386
7584,0035567
7636,0105217
7650,0063285
7657,0275773
7700,0046268
7724,0094033
7726,0169639
7757,0057197
7759,0086022
7767,0346336
7772,0039066
7778,0258967
7787,0048729
7808,0064645
7813,0077532
7815,0092117
7824,0232611
7826,0039808
7828,0049652
7833,0034172
7835,0039853
7836,0066580
7841,0287839
7845,0114720
7850,0024083
7878,0094048
7882,0060841
7886,0065580
7895,0071249
7896,0056412
7901,0057128
7920,0075936
7930,0105121
7931,0104954
7934,0086637
7941,0048641
7945,0055998
7948,0080140
7954,0069048
7958,0065481
7976,0209077
7979,0064689
7983,0087003
7987,0092906
7988,0120199
7991,0072856
8003,0038343
8008,0046807
8127,0280674
8128,0092593
8131,0243508
8134,0353014
8136,0049363
8137,0054462
8138,0053611
8157,0193253
8168,0087622
8199,0046478
8206,0024368
8220,0028478
8222,0069050
8238,0067350
8258,0212879
8260,0122082
8292,0043614
8340,0079116
8359,0083090
8361,0319262
8364,0367790
8378,0101746
8387,0110857
8421,0168080
8425,0100129
8453,0139388
8457,0098528
8462,0046963
8463,0040495
8483,0061420
8488,0070689
8491,0042041
8494,0059037
8495,0204137
8500,0071565
8505,0120408
8507,0022913
8520,0104073
8524,0047086
8530,0377752
8535,0352277
8541,0096953
8543,0043547
8572,0026641
8575,0243135
8577,0342213
8578,0339840
8580,0099851
8596,0078163
8598,0281924
8608,0064106
8610,0086873
8612,0036098
8618,0047136
8623,0093886
8625,0342956
8633,0087597
8638,0381681
8640,0349683
8646,0043469
8650,0056196
8661,0056085
8663,0358569
8678,0064395
8683,0068897
8688,0063592
8693,0045323
8695,0039169
8700,0035799
8701,0112895
8721,0092042
8722,0086494
8724,0057091
8738,0055572
8739,0056215
8747,0118025
8750,0083611
8756,0079639
8761,0057579
8762,0074968
8765,0035432
8773,0035317
8779,0310778
8782,0167456
8786,0030643
8788,0063694
8792,0323465
8809,0337960
8812,0291392
8816,0063634
8817,0065125
8818,0057191
8821,0059255
8827,0083652
8835,0338325
8839,0113762
8840,0063803
8841,0362129
8848,0046521
8851,0073722
8856,0079822
8861,0318627
8880,0089560
8887,0105811
8889,0079450
8894,0076504
8903,0057569
8921,0048563
8925,0324619
8926,0078975
8928,0061655
8932,0071675
8933,0090985
8948,0375173
8955,0360130
8956,0375735
8963,0273689
8965,0338348
8972,0368891
8976,0038048
8984,0349903
8997,0045192
9003,0047947
9013,0088074
9016,0125510
9017,0339827
9018,0391024
25738,0011387
25743,0012675
25746,0014142
25748,0014972
25749,0015119
25755,0016220
25765,0018770
25766,0018806
25767,0019130
25788,0023427
25797,0024069
25822,0027194
25839,0029322
25846,0030044
25856,0032145
25865,0032701
25870,0033712
25871,0033754
25872,0033766
25879,0034449
25882,0034828
25888,0035608
25894,0036174
25899,0036723
25900,0036733
25904,0037075
25905,0037077
25910,0037462
25914,0037824
25915,0038107
25916,0038160
25918,0038190
25928,0039636
25936,0040142
25956,0041855
25957,0041923
25971,0044486
25989,0046998
25990,0047123
26000,0047944
26016,0050168
26025,0051003
26027,0051221
26034,0051845
26047,0052929
26051,0053131
26064,0054460
26068,0054890
26074,0055278
26076,0055505
26078,0055728
26084,0056262
26107,0057426
26111,0057877
26112,0057879
26125,0058606
26127,0058724
26131,0058946
26133,0059026
26137,0059263
26140,0059311
26163,0061589
26164,0061643
26167,0061814
26171,0062136
26180,0062425
26188,0063050
26189,0063115
26191,0063426
26209,0064622
26222,0065649
26225,0065772
26228,0065955
26231,0066214
26252,0067482
26265,0068503
26266,0068505
26268,0068655
26287,0069958
26301,0070640
26304,0070726
26312,0071260
26314,0071282
26315,0071358
26317,0071464
26320,0071508
26325,0071604
26326,0071615
26338,0072826
26346,0073114
26356,0073768
26364,0074553
26365,0074559
26386,0076141
26387,0076155
26397,0077272
26398,0077294
26400,0077598
26410,0078077
26430,0079495
26446,0082443
26450,0082968
26452,0083387
26468,0085412
26471,0085474
26472,0085482
26497,0086904
26505,0087072
26507,0087144
26512,0087414
26523,0088117
26526,0088423
26528,0088727
26540,0089013
26542,0089110
26544,0089264
26547,0089374
26554,0089869
26559,0090130
26560,0090215
26566,0090713
26569,0090915
26574,0091113
26590,0093066
26608,0094056
26611,0094315
26612,0094357
26622,0095050
26628,0095389
26629,0095444
26631,0095715
26663,0097904
26676,0099018
26677,0099143
26689,0099747
26695,0099951
26698,0100224
26702,0100469
26704,0100685
26708,0100762
26724,0101751
26728,0101984
26731,0102048
26732,0102164
26745,0102609
26749,0102722
26750,0102744
26764,0103923
26774,0104511
26775,0104567
26777,0104663
26796,0105682
26806,0106257
26812,0106356
26814,0106639
26826,0107376
26840,0108188
26849,0108941
26851,0109412
26853,0109542
26858,0109791
26860,0109816
26868,0110405
26901,0113617
26911,0114437
26915,0114733
26933,0116298
26937,0116671
26938,0116736
26950,0117609
26969,0119088
26970,0119092
26975,0119249
26976,0119278
27003,0120604
27005,0120714
27022,0124901
27050,0135790
27064,0143127
27074,0145600
27078,0148103
27095,0156610
27109,0158714
27131,0164538
27132,0164699
27136,0165303
27140,0165662
27180,0178145
27186,0181627
27193,0183869
27197,0185101
27205,0189630
27235,0201394
27238,0202381
27239,0202711
27251,0207275
27255,0209463
27271,0213682
27293,0221581
27309,0231971
27327,0239641
27340,0242888
27356,0246593
27360,0247645
27369,0250440
27370,0250491
27376,0251447
27378,0251806
27392,0258100
27420,0270688
27436,0273822
27447,0276515
27461,0280969
27473,0283877
27482,0285492
27491,0286751
27524,0294594
27549,0301167
27563,0304262
27571,0305999
27584,0308152
27606,0313724
27616,0316768
27624,0319758
27636,0322545
27642,0323531
27643,0323551
27644,0323807
27668,0330501
27685,0334965
27699,0338139
27700,0338309
27702,0338450
27706,0339291
27708,0340477
27713,0342150
27717,0342520
27719,0342689
27721,0344510
27727,0347048
27731,0347618
27741,0351817
27751,0355987
27758,0359203
27760,0359692
27764,0362387
27773,0364569
27787,0366621
27792,0366996
27793,0367093
27797,0367859
27798,0367913
27815,0372824
27818,0373712
27831,0375912
27834,0376968
27837,0377062
27838,0377091
27851,0380366
27873,0387412
27874,0388285
27876,0388395
27904,0405296
27911,0416825
27919,0427228
30721,0056062
30747,0377556
30764,0097810
30808,0041514
30854,0119263
30883,0396592
30896,0373416
30991,0098112
31000,0092035
31004,0295004
31040,0095036
31049,0098042
31060,0100606
31101,0326208
31123,0310203
31140,0076348
31150,0076929
31156,0043255
31251,0087452
31337,0032811
31420,0398712
31422,0368578
31424,0369226
31429,0417415
31437,0408664
31467,0065797
31469,0059764
31545,0054407
31588,0043386
31590,0046451
31617,0054847
31636,0252963
31680,0361322
31692,0327210
31696,0360486
31700,0317132
31724,0284674
31785,0388318
31851,0024601
31856,0368314
32009,0422093
32124,0350804
32128,0337879
32149,0078919
32158,0054615
32170,0382621
32213,0377713
32216,0358294
32261,0037366
32277,0035942
32285,0337631
32294,0347540
32296,0385307
32300,0367631
32325,0080157
32329,0078056
32361,0027459
32375,0060574
32511,0064451
32515,0096409
32518,0086308
32535,0132905
32562,0382734
32589,0388500
32591,0374583
32593,0386423
32655,0261552
32773,0105097
32777,0033868
32779,0072206
32781,0060491
32830,0362389
32834,0040558
32836,0201631
32866,0048317
32906,0075404
32914,0319970
32935,0350232
32972,0155796
32999,0037465
33019,0405743
33049,0053957
33129,0355857
33136,0372334
33145,0391304
33162,0320661
33296,0218864
33316,0052654
33330,0245090
33410,0291832
33426,0370244
33445,0119626
33507,0078736
33524,0025037
33610,0035664
33685,0373908
33823,0356443
33838,0436724
33905,0049778
33945,0069035
34004,0167116
34045,0325596
34051,0079596
34065,0061405
34148,0411270
34162,0396269
34170,0078924
34177,0073113
34214,0053856
34226,0052296
34229,0044419
34246,0118015
34299,0060120
34323,0395584
34326,0403217
34330,0368089
34336,0417001
34386,0323630
34397,0193364
34416,0095515
34435,0073707
34469,0023775
34488,0043560
34505,0241073
34517,0061398
34520,0377818
34540,0381505
34542,0427312
34643,0056579
34729,0317042
35015,0361715
35807,0049830
35828,0375611
35957,0421239
36326,0374248
36363,0091341
36397,0361089
36401,0355295
36477,0401244
36509,0402901
36517,0387131
36519,0388482
36545,0291928
36711,0085267
36816,0064026
36850,0095403
37240,0436971
37287,0058138
37462,0103239
37729,0121164
37739,0388980
37744,0031983
37824,0428725
37857,0366780
37957,0445161
38001,0397530
38061,0373469
38095,0456912
38164,0032194
38188,0454792
38294,0402057
38376,0100681
38656,0072235
38713,0027407
38881,0067633
39231,0368709
39390,0451069
39398,0389828
39414,0338427
39416,0408961
39419,0373450
39421,0302297
39425,0447016
39444,0384680
39446,0432348
39449,0387514
39516,0330702
39524,0424272
39615,0116696
39703,0382810
39731,0041239
39768,0322420
39779,0025862
39796,0402158
39801,0425661
39869,0342735
39896,0105450
39931,0075909
39934,0046806
40010,0407246
40033,0015532
40111,0068649
40148,0365686
40226,0267116
40275,0228277
40278,0418763
40342,0368222
40404,0419424
40412,0419677
40422,0065569
40457,0065854
40465,0062037
40478,0069005
40491,0098532
40574,0430308
40578,0200768
40581,0433400
40583,0365737
40591,0105750
40617,0381966
40629,0414387
40679,0337656
40681,0389957
40697,0105946
40699,0132213
40723,0416315
40732,0435625
40752,0478044
40755,0050407
40826,0294870
40833,0059619
40851,0406375
40887,0385056
40952,0387059
40955,0411195
40964,0426615
40966,0375920
40969,0455475
40988,0045883
41014,0065143
41058,0058409
41094,0368619
41136,0077474
41212,0411674
41402,0058301
41425,0384929
41434,0436039
41518,0337868
41527,0445620
41566,0363771
41569,0360717
41573,0356680
41602,0321376
41617,0285175
41691,0048500
41699,0051790
41712,0202559
41714,0077452
41762,0041172
41792,0067535
41810,0069883
41812,0032676
41822,0269857
41824,0284815
41828,0060474
41831,0034277
41863,0419294
41974,0062657
41980,0061709
41997,0408306
42002,0395251
42009,0452598
42011,0369441
42013,0267891
42021,0384686
42053,0327643
42172,0205177
42189,0384036
42208,0451850
42213,0175680
42285,0116075
42312,0026266
42335,0116274
42351,0090163
42413,0096769
42418,0402399
42491,0080129
42518,0037595
42543,0026983
42553,0046054
42559,0059673
42584,0075793
42602,0444608
42636,0354068
42638,0338075
42659,0329162
42661,0035769
42679,0060880
42698,0419279
42705,0060818
42710,0284929
42721,0383222
42723,0450278
42725,0456554
42730,0385726
42732,0408985
42736,0325007
42738,0401855
42763,0051713
42794,0099188
42900,0060268
42958,0412922
43007,0425622
43009,0407621
43011,0065669
43022,0274546
43177,0079688
43244,0372366
43248,0048682
43260,0448172
43267,0462570
43292,0339785
43333,0240200
43351,0164292
43396,0412080
43415,0096461
43444,0084287
43460,0423409
43497,0068205
43549,0383393
43556,0417433
43558,0421729
43560,0396752
43567,0063661
43571,0365135
43589,0411267
43608,0056331
43631,0039437
43633,0060640
43652,0451021
43679,0414982
43684,0437777
43727,0183613
43813,0046808
43822,0012190
43828,0325191
43838,0092115
43853,0429715
43899,0420260
43904,0455857
43910,0473692
43914,0380817
43919,0466342
43921,0404390
43926,0763304
43928,0370032
43953,0402755
43967,0125678
43997,0436857
44020,0491703
44058,0402850
44073,0041931
44100,0042367
44115,0475723
44153,0088919
44161,0441761
44168,0044953
44189,0384814
44191,0434409
44193,0454945
44195,0427944
44197,0419749
44204,0468565
44238,0110329
44243,0116861
44245,0209095
44253,0053750
44295,0268437
44427,0063135
44494,0108187
44571,0262411
44587,0013427
44590,0069019
44595,0081414
44611,0066450
44628,0075932
44633,0436231
44653,0085180
44665,0425210
44703,0417003
44709,0437800
44724,0451957
44729,0462395
44752,0026073
44761,0393109
44777,0383353
44779,0393685
44788,0493459
44815,0466856
44825,0090775
44828,0439815
44840,0437863
44849,0386741
44861,0379240
44864,0436331
44881,0420291
44889,0404364
44892,0322700
44929,0424880
44972,0362120
45003,0440803
45028,0420087
45030,0404163
45036,0076696
45047,0077372
45072,0445396
45074,0405469
45106,0465142
45186,0317919
45188,0445760
45192,0015175
45200,0341384
45221,0430634
45224,0040766
45303,0423176
45335,0024028
45346,0316187
45382,0398027
45431,0327084
45442,0409182
45499,0376994
45503,0438315
45506,0417385
45508,0419256
45517,0317219
45525,0343996
45537,0037343
45578,0071786
45635,0404802
45639,0435696
45642,0091725
45648,0425055
45656,0409034
45658,0410400
45664,0396688
45666,0457510
45691,0074462
45707,0011904
45730,0452637
45845,0205725
45880,0422720
45928,0489037
45942,0070359
45952,0030848
45969,0101545
45987,0092758
46008,0038948
46034,0386651
46062,0475293
46083,0446685
46098,0459242
46105,0428649
46108,0456899
46154,0414344
46207,0239496
46367,0105187
46478,0383518
46544,0101798
46559,0468094
46561,0478197
46574,0422861
46595,0347105
46613,0330634
46627,0093873
46634,0439008
46651,0230334
46653,0055719
46713,0039313
46723,0449467
46748,0026205
46770,0432637
46772,0369994
46808,0492912
46821,0126816
46839,0459666
46848,0074597
46880,0023926
46910,0071361
46915,0415778
46919,0399862
46929,0062883
46948,0385880
46952,0408120
46959,0376543
46967,0457513
47007,0026424
47044,0430357
47049,0396857
47054,0031260
47063,0113682
47076,0377569
47084,0388505
47092,0043879
47099,0454921
47122,0455967
47124,0429589
47135,0015136
47146,0024239
47148,0421229
47200,0479884
47202,0430576
47239,0029030
47250,0460902
47261,0448075
47274,0067778
47277,0039896
47342,0032209
47356,0091069
47394,0479647
47404,0452039
47417,0433405
47446,0428856
47458,0103295
47460,0090952
47465,0410764
47482,0114126
47484,0026393
47503,0472582
47518,0384793
47525,0418832
47566,0039211
47571,0381690
47610,0443543
47615,0040076
47619,0040834
47629,0436697
47640,0486551
47642,0462346
47644,0445990
47665,0030764
47670,0423310
47681,0425600
47701,0075144
47707,0056267
47714,0038363
47719,0023251
47721,0048980
47725,0473753
47736,0032339
47740,0029923
47774,0097702
47808,0446747
47836,0446784
47860,0084157
47868,0088015
47894,0460989
47918,0051433
47927,0023470
47935,0073502
47952,0475944
47962,0074220
47976,0427968
47997,0387808
47999,0486358
48030,0026249
48032,0419198
48035,0063456
48043,0414993
48057,0032080
48067,0129414
48093,0439630
48098,0120088
48123,0032728
48142,0387877
48150,0380066
48159,0430779
48161,0421206
48165,0098327
48177,0038260
48198,0086377
48235,0365215
48239,0382383
48242,0060712
48264,0063787
48304,0472043
48308,0107152
48319,0454824
48322,0493430
48326,0405676
48389,0815181
48407,0049092
48516,0407887
48518,0420294
48520,0424993
48543,0337573
48555,0032412
48560,0439289
48567,0037644
48584,0436262
48591,0433386
48593,0483726
48598,0420609
48626,0489247
48642,0032612
48698,0814075
48704,0077531
48711,0805526
48738,0455590
48741,0478049
48744,0367027
48770,0324952
48791,0434215
48856,0473488
48879,0437232
48943,0457297
48982,0424095
49007,0060121
49079,0030149
49082,0032221
49085,0057277
49098,0053454
49115,0439478
49130,0401445
49132,0811136
49183,0417243
49220,0470765
49263,0486585
49272,0381061
49276,0454987
49284,0499603
49286,0457939
49299,0347449
49330,0490166
49338,0330181
49396,0365830
49412,0031500
49518,0378378
49524,0762121
49526,0480271
49571,0027545
49591,0072886
49593,0059710
49642,0488658
49644,0479965
49649,0449010
49663,0472113
49666,0422295
49668,0014945
49691,0399934
49735,0443431
49737,0365847
49739,0379918
49746,0022550
49759,0070337
49815,0381348
49872,0831315
49902,0065622
49910,0463998
49929,0064536
49932,0460829
49951,0075177
49953,0090798
49957,0464049
49961,0465551
49973,0068370
49985,0033582
50003,0398913
50011,0808185
50068,0498380
50147,0454082
50160,0482546
50162,0344854
50183,0323120
50189,0808146
50208,0359254
50245,0069687
50253,0043455
50259,0468526
50279,0397551
50354,0045081
50358,0461970
50379,0422133
50440,0772193
50442,0426883
50447,0783238
50477,0054377
50488,0038984
50514,0457655
50533,0478160
50572,0373445
50574,0090881
50585,0031516
50601,0398808
50610,0453453
50613,0369359
50619,0021331
50641,0076162
50651,0822389
50703,0846789
50740,0058578
50742,0066356
50774,0417072
50796,0397044
50800,0425430
50806,0477051
50821,0060168
50828,0139820
50842,0469754
50858,0441774
50872,0382932
50886,0428541
50892,0377079
50898,0055093
50909,0067595
50942,0423505
50949,0056210
50977,0084861
51004,0469062
51007,0444182
51014,0062908
51024,0118414
51037,0450340
51063,0425601
51077,0259324
51080,0401997
51086,0481369
51094,0375785
51103,0463903
51174,0432402
51187,0435680
51194,0469937
51209,0060586
51246,0055399
51249,0052805
51255,0425112
51277,0078243
51300,0072317
51304,0424938
51317,0320042
51321,0036104
51372,0173714
51380,0067647
51412,0435705
51418,0443456
51498,0264323
51503,0092226
51528,0055858
51569,0496436
51573,0036154
